"Pertenece a las líneas 1 y 10 de metro. Es una estación antigua, sin habilitar para gente minusválida. Los vestíbulos son estrechos. El caso es que está bien comunicada en el centro, con el municipal justo al lado y las salidas a la calle Fuencarral, la cual tiene muchas tiendas."
"Ubicación privilegiada si vienes de turismo, arquitectura espectacular, muy Bohemio, cuenta muy cerca con museo histórico de Madrid en pleno centro de la ciudad, rodeado de excelentes bares y restaurantes. Muy bien comunicada al contar con línea de metro 10 y 1, así como con líneas de buses a los alrededores."
"📌 Muy buena la actualización, tiene un ascensor sobre la Calle Barcelo para personas con movilidad reducida.…"
"Cuidado con las escaleras, son mejores de lo que parecen, parada bien conectada, cerca de muchas tiendas y no está muy llena"
"Mi ex-barrio, bohemio, nostálgico, alegre y ruidoso. Ciertos bares abusan de eso y tienen precios para personas ""guays"" demasiado caro. Línea 10 de metro te lleva ,y tienes cerca la calle Fuencarrall, sin duda de lo mejor q hay en Madrid Centro."
"Una parada que está aún por reformar, aparte de eso es una parada muy atractiva ya que te para cerca de muchos museos y sitios de interés cultural de Madrid, si pillas la línea 10 tendrás varias escaleras mecánicas hasta subir a la calle."
"Parada muy clásica en Madrid, un intercambio muy largo y complejo"
"Es una zona con muchas opciones de arte museos, ocio y compras con destaque para la céntrica calle Fuencarral desde onde se puede acceder al Malasaña, Chueca, y otros barrios."
"Buena parada i con la line 10"
"Excelente"
"Han puesto musica ambiente y esta muy bien, el trasbordo a la linea 10 es mas largo que un dia sin pan, y los tornos estan rotos aunque eso da igual porque la mayoria de usuarios pasa sin picar"
"Eterno trasbordo, andenes un poco anticuados, pero muy funcional. Aunque si no conoces la estación, acabas subiendo escaleras como un campeón."
"Una plaza emblemática y muy concurrida pero con muy poca sombra y pocos espacios verdes para ir con niños pequeños."
"Siempre está concurrido y hay buen ambiente. Hay muchos bares, restaurantes, tiendas, pubs, etc. Da igual el día de la semana que siempre hay planes para hacer por la zona. El metro está bien comunicado con varias líneas y se puede llegar andando a Gran Vía en 5/10 minutos."
"Me gustó el acierto de su ubicación para acceder a sitios históricos como el Museo de historia"
"Una estación de metro con dos líneas importantes"
"Estación de metro con líneas 1 y 10 de importancia para conectarte con puntos del centro y extrarradio. Tiene accesos con ascensores para personas con necesidades especiales, escaleras mecánicas, etc. Maquinas expendedoras y de recarga de tarjetas de transporte. En el exterior parada de taxis, autobús y zona céntrica."
"Tras una restauración en sus accesos desde la calle Fuencarral podemos decir que es otra estación más de la línea 1 de metro de Madrid"
"Pésimas las escaleras interminables"
"Le sobrán escaleras al transbordo."
"Buena parada de metro con bares y tiendas alrededor"
"Es un sitio muy agradable e interesante para pasear por la calle Fuencarral y sus calles laterales. La entrada al Museo es espectacular. Muchos bares, tabernas y restaurantes como para escoger. Caminando desde Bilbao o Gran Via, te cruzaras con Tribunal. Es un MUST VISIT"
"Estación vieja, estrecha, necesita una reforma. Para el volumen de gente que la utiliza podía tener más comodidades, siempre hay colas para coger la escalera mecánica. Incluso en el Primark hay dos de subida."
"Ideal viajeros para pasar unos días en Madrid, super limpio, ubicado en el mismo centro, amables buen trato, buena relación calidad precio, habitacion tipo apart. anchas y camas muy comodas sin lujos pero realmente muy bien, desayuno suficiente. Para repetir sin duda..."
"Es una zona céntrica junto al tribunal de cuentas, entre la glorieta de Bilbao y la Gran Vía."
"Preciosa zona en el centro de Madrid que conecta con el barrio de Malasaña. Buenos sitios para comer y pasear. Cerca de Bilbao, Noviciado, Gran Vía y Alonso Martínez"
"He estado solamente 1 vez así que no se pongo 5 estrellas por que me cae bien el de seguridad."
"Es la estación de metro por donde suelo salir para ir al centro, ya que es la que mejor me viene para ir a mi tienda friki favorita y siempre suelo visitar la tienda cuando bajo al centro. Tiene dos salidas que siempre están abiertas y otra que cierra a las 21:40 (la que está enfrente del propio tribunal de cuentas). La que cierra da directamente a la línea 1"
"Viajar en metro en Madrid me parece la mejor opción, son corte de calles, siempre a tiempo, limpieza, orden y todo en horario Bien de seguridad"
"Tribunal es la parada de metro para empezar la movida Madrileña. Muy cerca de Malasaña y de la Plaza 2 de Mayo donde se reune la mayoría de la gente por la noche."
"El centro de Madrid ❤️ han colocado unas luces maravillosas, tenéis que venir a verlo. Cielo de media noche."
"Le faltan asientos, muy ameno pero no se puede estar alli parado siempre"
