"URL","Usuario","Fecha","Info","Reseña"
"https://www.google.com/maps/contrib/111613593232439351303/reviews?hl=es","Ander","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUMwd092ckJBEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUMwd092ckJBEiwKFkNJSE0wb2dLRUlDQWdJQzB3SnZTWUESEkNnc0ktSnpmNndVUTZJdXhDdxouChdDSUhNMG9nS0VJQ0FnSUMwd092cmhBRRITQ2d3SXI1emY2d1VRNlBPQ2xBTSISCQAAAAAAAAAAEUZTZyhw7NGKKhJDZ3NJLUp6ZjZ3VVE2SXV4Q3c&wv=1&d=286732336&gsas=1","Hace 5 años","TodoEn uno"
"https://www.google.com/maps/contrib/105176488853484546186/reviews?hl=es","Uno de los nuestros Barber tattoo","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURnNTdlVUd3EAE&entityid=ChZDSUhNMG9nS0VJQ0FnSURnNTdlVUd3Ei0KF0NJSE0wb2dLRUlDQWdJRGc1N2VVbXdFEhJDZ3NJeGFLcjBRVVFnTF9XQmcaLAoWQ0lITTBvZ0tFSUNBZ0lEZzU3ZVVPdxISQ2dzSXhhS3IwUVVRZ0xfV0JnIhIJAAAAAAAAAAARRlNnKHDs0YoqEkNnc0l4YUtyMFFVUWdMX1dCZw&wv=1&d=286732336&gsas=1","Hace 6 años","Puedes usarlo para llegar a UNO DE LOS NUESTROS!!!"
"https://www.google.com/maps/contrib/102499278076882198199/reviews?hl=es","Chema Martos","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUQtLWV6OEd3EAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUQtLWV6OEd3Ei0KF0NJSE0wb2dLRUlDQWdJRC0tZXo4bXdFEhJDZ3NJX295eW5BWVFpSnlaYUEaLAoWQ0lITTBvZ0tFSUNBZ0lELS1lejhXdxISQ2dzSV9veXluQVlRaUp5WmFBIhIJAAAAAAAAAAARRlNnKHDs0YoqEkNnc0lfb3l5bkFZUWlKeVphQQ&wv=1&d=286732336&gsas=1","Hace un año","Sitio tranquilo"
"https://www.google.com/maps/contrib/101889543308524493489/reviews?hl=es","Alvaro Gonzalez","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSURRLXNtUUFnEAE&entityid=ChZDSUhNMG9nS0VJQ0FnSURRLXNtUUFnEi4KF0NJSE0wb2dLRUlDQWdJRFEtcW5adGdFEhNDZ3dJd0o2cnNnVVFnSWZDX0FJGi4KF0NJSE0wb2dLRUlDQWdJRFEtcW5aOWdFEhNDZ3dJd0o2cnNnVVFnSWZDX0FJIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0l3SjZyc2dVUWdJZkNfQUk&wv=1&d=286732336&gsas=1","Hace 8 años","Como todo el metro sur. Estación fácil de emcontrar"
"https://www.google.com/maps/contrib/116350563081410380015/reviews?hl=es","Jose Antonio Acevedo","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUR1dTl2UnRRRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSUR1dTl2UnRRRRItChZDSUhNMG9nS0VJQ0FnSUR1dTl2UmRREhNDZ3dJME1pNG1BWVFpS3VJNWdJGi4KF0NJSE0wb2dLRUlDQWdJRHV1OXZSOVFFEhNDZ3dJME1pNG1BWVFpS3VJNWdJIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0kwTWk0bUFZUWlLdUk1Z0k&wv=1&d=286732336&gsas=1","Hace 2 años","Estación limpia"
"https://www.google.com/maps/contrib/114718408839401592541/reviews?hl=es","Cristina Barrera Bernad","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUN3bnNfaDJBRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSUN3bnNfaDJBRRIsChZDSUhNMG9nS0VJQ0FnSUN3bnNfaE9BEhJDZ3NJM3BQVTJBVVFnTEsySUEaLQoXQ0lITTBvZ0tFSUNBZ0lDd25zX2h1QUUSEkNnc0kzcFBVMkFVUWdMSzJJQSISCQAAAAAAAAAAEUZTZyhw7NGKKhJDZ3NJM3BQVTJBVVFnTEsySUE&wv=1&d=286732336&gsas=1","Hace 6 años","Fabuloso"
"https://www.google.com/maps/contrib/100394505979269807228/reviews?hl=es","Rafael Diaz Moreno","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNRMU9qWUxREAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUNRMU9qWUxREi0KF0NJSE0wb2dLRUlDQWdJQ1ExT2pZclFFEhJDZ3NJOGRHWTBnVVFnSzNpQkEaLAoWQ0lITTBvZ0tFSUNBZ0lDUTFPalliURISQ2dzSThkR1kwZ1VRZ0szaUJBIhIJAAAAAAAAAAARRlNnKHDs0YoqEkNnc0k4ZEdZMGdVUWdLM2lCQQ&wv=1&d=286732336&gsas=1","Hace 6 años","Grande"
"https://www.google.com/maps/contrib/107625864182038239958/reviews?hl=es","Borja Domínguez Moreno","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSURIdHRxYTR3RRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSURIdHRxYTR3RRosChZDSUhNMG9nS0VJQ0FnSURIdHRxYUV3EhJDZ3NJcU5XY3R3WVF3Sm16ZmciEgkAAAAAAAAAABFGU2cocOzRiioSQ2dzSXFOV2N0d1lRd0ptemZn&wv=1&d=286732336&gsas=1","Hace una semana",""
"https://www.google.com/maps/contrib/112268484555025372755/reviews?hl=es","Álex Rodriguez Muñoz","https://www.google.com/local/review/rap/report?postId=ChdDSUhNMG9nS0VJQ0FnSUNWMHI3VXZnRRAB&entityid=ChdDSUhNMG9nS0VJQ0FnSUNWMHI3VXZnRRotChZDSUhNMG9nS0VJQ0FnSUNWMHI3VWZnEhNDZ3dJODZiQnF3WVE4SjJQNWdJIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0k4NmJCcXdZUThKMlA1Z0k&wv=1&d=286732336&gsas=1","Hace 9 meses",""
"https://www.google.com/maps/contrib/107691615199222099150/reviews?hl=es","ricardo sepulveda palacios","https://www.google.com/local/review/rap/report?postId=ChZDSUhNMG9nS0VJQ0FnSUNwLWVQdVh3EAE&entityid=ChZDSUhNMG9nS0VJQ0FnSUNwLWVQdVh3Gi4KF0NJSE0wb2dLRUlDQWdJQ3AtZVB1M3dFEhNDZ3dJOXZ6QXBnWVFrTnFqNmdJIhIJAAAAAAAAAAARRlNnKHDs0YoqE0Nnd0k5dnpBcGdZUWtOcWo2Z0k&wv=1&d=286732336&gsas=1","Hace un año",""
