"Primera vez en esta estación de metro, una vergüenza la atención recibida por la persona de “ayuda” que se encuentra trabajando el día 14/07/24 a las 16:15H. Trata a las personas que no saben usar las tarjetas como si fuésemos estupid*s. Doy gracias de no cruzarme más con esta “persona”"
"Es una plaza muy concurrida para quedar con alguien y cercana a zonas cool de Madrid como la calle Santa Isabel o el barrio de las Letras"
"Una pequeña plaza que tiene mucha historia. Antón Martin fue discípulo de San Juan de Dios y consiguió los permisos para poder construir el hospital de Nuestra Señora del Amor de Dios, también fue donde comenzó el motín de Esquilache. La calle Atocha cruza la plaza. El mercado está a la vuelta de la plaza en la calle Santa Isabel. El teatro Monumental, el monumento a los abogados de Atocha y la Iglesia de San Salvador y San Nicolás."
"Hermosa la zona para alquilar si vienes a Madrid cerca de Atocha y de plaza mayor" se no se quedaron mirando mientras reenprendíamos la marcha y ni siquiera se ofrecieron a ayudar. Se que no es su obligación pero ya que iban andando con calma y de charla entre ellos que menos que preguntar si necesitábamos ayuda como hicieron otros usuarios del metro al vernos"
"No hay ascensor. Fuimos con carrito de bebé y tuvimos que alzaron mi pareja y yo durante varios tramos de escaleras además de dos maletas. Nos cruzamos con dos empleados del metro mientras cogíamos respiro entre tramos de escaleras, se no se quedaron mirando mientras reenprendíamos la marcha y ni siquiera se ofrecieron a ayudar. Se que no es su obligación pero ya que iban andando con calma y de charla entre ellos que menos que preguntar si necesitábamos ayuda como hicieron otros usuarios del metro al vernos"
"Madrid castizo, mezcla de culturas" lo que permite llegar a los sitios con mayor antelación. Como pega le pongo una estrella menos porque hay mucha contaminación acústica que tiene el tren cuando circula generándote estrés e inseguridad al sentir el chirrido del tren entre las vías, y además lo escuchaba por la noche al dormir cuando la linea 1 funcionaba lo que me costaba reconciliar el sueño. Corrigiendo este defecto ganareis calidad de vida tanto los pasajeros de transporte, como los habitantes de los pisos bajos de Antón Martín y habrá merecido la pena las obras de la linea 1 ."
"Esta bien ubicado y el transporte publico tarda pocos minutos en llegar, lo que permite llegar a los sitios con mayor antelación. Como pega le pongo una estrella menos porque hay mucha contaminación acústica que tiene el tren cuando circula generándote estrés e inseguridad al sentir el chirrido del tren entre las vías, y además lo escuchaba por la noche al dormir cuando la linea 1 funcionaba lo que me costaba reconciliar el sueño. Corrigiendo este defecto ganareis calidad de vida tanto los pasajeros de transporte, como los habitantes de los pisos bajos de Antón Martín y habrá merecido la pena las obras de la linea 1 ."
"Faltan más cafeterías alrededor de la estación de metro a la salida. Pero me encanta y siempre me ha gustado esta zona, a tiro de piedra de Sol.. La farmacia del Globo, nada más salir de la boca de metro Anton Martín, es legendaria, lleva ahí toda la vida. Ideal esta zona Para callejear. Hay siempre excelente ambiente."
"Estoy alucinando una estación cerrada seis meses , una de las estaciones con más turismo y un barrio con gente mayor y que han hecho?, pintar las paredes?, es tan caro poner un ascensor señora Ayuso???"
"Uno de los barrios más emblemáticos e históricos de todo Madrid. Colindante con la zona de Atocha y Sol, este barrio madrileño nos ofrece muchos rincones ensoñadores con superlativa impronta histórica. Recomendado."
"Sitio muy centrico bien comunicado , muchos servicios y restauracion de todo tipo para pasear y perderse."
"Me ha gustado el mercado de Antón Martín fusionando lo antiguo con lo moderno."
"Estacion de metro sin mas. Muy antigua y bastante oscura, parece como sucia"
"Excelente mercado muy muy amplio, limpio y ordenado.  Posee variedad de locales como fruterías, carnicerías, pescaderías, charcutería y locales con variedad de bares para que puedas tomar tu café, cerveza o vino preferido.  Me gusta mucho que se encuentra cerca de las bocas de metro de Antón Martin y que es muy accesible"
"La plaza de Antón Martin es un lugar típico del Madrid antiguo, está muy bien conservada y tiene mucha animación con tiendas y personas por la calle. Tiene parada de línea 1 de metro y está muy bien comunicada. Si paseas por Madrid te gustará visitar una zona con tanta oferta."
"Ubicacion buena y poco mas, solo quiero poner una reseña asique"
"Es 1a estacion hutil para moberte onde necesites en su caso. Aunk en caso d ke no valla donde kieres ntonces noo es tan hutil Pero ta bien en general, nunca e Vito a ese señor Antonio Marín XD LOL"
"TODAS LAS MAÑANAS los de seguridad de cháchara en la salida de la calle Atocha y la gente colándose en el metro. Unos pagamos, otros se cuelan y otros hacen el vago."
"Ha cambiado muchísimo, pero me gusta mucho más, aunque antes había un cine y una discoteca ambos llamados CONSULADO"
"Estación de metro que pertenece a la línea 1. Estación antigua con vestíbulo pequeño. No dispone de ascensores, pero si tiene cobertura móvil. Tiene varios accesos a la calle."
"Lugar emblemático de Madrid. Clásica y castiza plaza donde se observa edificios cargados de historia."
"Estación de Metro cercana a Barrio de las Letras. Sitio bastante turístico y lleno de una amplia variedad de panoramas culturales (Cines, Teatros, Museos, etc), Estación  de metro muy cercana al centro de la ciudad, pudiendo llegar fácilmente desde aquí hasta la Plaza de Sol o su vecina Plaza Santa Ana. Conexión desde este punto con varias líneas de autobús, y la posibilidad de encontrar taxis en la calle de Atocha donde dicha estación se ubica."
"Estación no preparada para viajar con equipaje. Largas escaleras. Tornos pequeños. Hay que saber muy bien de antemano por qué boca te interesa salir."
"UNA ZONA MUY CASTIZA DE MADRID, MUCHO AMBIENTE Y AJETREO EN EL MERCADO DE ABASTOS QUE ESTÁ BIEN SURTIDO. ALREDEDOR TIENE MUCHAS TIENDAS CLÁSICAS CON FACHADAS DE AZULEJERÍA PRECIOSAS. ES UNA ZONA DE MADRID CON MUCHO ENCANTO."
"Podrás encontrar una farmacia tradicional de Madrid (el globo) y el monumentos a los abogados de Atocha, asesinados por la extrema derecha española hace más de 40 años."
"Es una plaza muy chula, con el monumento a los abogados que murieron cerca de allí, en un piso."
"En la boca de ésta parada de metro es donde ponia Torrente a su padre a pedir limosna🤣…"
"Tiene cuatro salidas y lo que le faltaría es un buen ascensor"
"Zona centro de Madrid con todo tipo de gente , lugar ideal para el ocio"
"Barrio muy bonito y con locales y establecimientos emblemáticos e historicos. Vale mucho la pena pasear por el barrio."
"Es un sitio bonito con muchas cafeterías, para comer y compartir"
"La información se ajusta muy bien a la realidad. Muy útil si se va por primera vez. Merece la pena pasear por el barrio."
"La estación de metro indecente. Llegamos y en el cartel no ponía cuanto esperar a la llegada del siguiente tren. Y después de 7 min puso que debíamos esperar 9 minutos más. Sin comentarios."
"Solo he estado en la estación de metro y todo perfecto."
"Pese a sus imperfecciones el metro de Madrid es uno de los mejores! Mi estación preferente la de Antón Martin."
"Una estación antigua, no preparada para minusválidos, el barrio merece la pena, muy centrico"
"Está bien"
"Esta mañana en el metro de Antón Martín 15 minutos esperando de verguenza"
"anton martin me gusta por el barrio de atocha de color amarillo como el sol solecito calienta te un poquito"
"Una estación de las antiguas y muy concurrida"
"Si van con equipaje es bueno saber que no cuenta con escaleras eléctricas para salir."
"Muy buenos desayuno y variado"
"No hay ascensor en metro Antón Martín. KK"
"Siempre limpia"
"Estación muy bien situada con una única linea de metro por lo que igual tienes que hacer transbordos."
"Un barrio con las características del Madrid de siempre"
"Plazuela popular y carismática."
"Todo bien"
"Muchas escaleras para poder salir. No me ha gustado nada"
"no elevator"
"Si necesitais ayuda no la busqueis, no hay nadie en las estaciones."
"Me encanta el nombre de la salida...amor de Dios"
"Un sitio brutal.muy buena atención"
"Fácil de entender y pequeña"
"Bonito limpio seguridad"
"Bien todo"
"Antón Martín buen lugar para descubrir Madrid"
"Todo normal"
"Muchas escaleras"
"Mercado tradicional y moderno"
"Centro neurálgico del barrio."
"Para nada moderna"
"Super buen"
"Muy típico"
