"Una vergüenza estar 5 horas esperando en urgencias por una reacción alérgica severa en la cara con muchísimo picor . Llegué a las 6:20 de la mañana , y solo éramos 3 pacientes en urgencias , y me he marchado a las 11:40. Agradecer tanto a la enfermera que te atiende en la primera consulta de tríaje como a la persona que me atendió en atención al paciente su preocupación y ganas de ayudarme . Cuando al fin me vio el equipo de dermatólogos , muy decepcionada con la atención , lo primero que me dicen que por qué he ido al hospital en vez de a la clínica estética donde me pautaron unas cremas que me han creado esta reacción alérgica . Porque tengo derecho a la sanidad pública, que para eso la pago, y a las 6 de mañana sin aguantar ya más , te vas a urgencias , buscando ayuda . La dermatóloga Insistiendo en que marche a la clínica de estética y me hagan el seguimiento allí . Finalmente me pautó un tratamiento debido a mi desesperación porque alguien me ayudase a calmar los picores , pero todo el rato refiriéndose que me pautaba eso pero que fuese a la clínica estética porque ella no sabia si me iba a ir bien con ese tratamiento, y le expliqué absolutamente paso por paso los síntomas , cuando empezó todo y demás. Alucinando si un especialista no puede ayudarme o duda de ello, cuando es la persona experta en ese campo. ¿ De verdad esta es la Sanidad Pública que tenemos hoy en día ? Yo entiendo que puedan estar hartos , pero los pacientes que acudimos SOMOS PERSONAS, y quien va a urgencias o al médico no es por gusto."
"Demasiadas negligencias para quitarse a la gente de encima, muy mal, fatal, diagnósticos nefastos que lo único que hacen es complicarte la vida. Tiemblo sólo de pensar en acudir allí si a mi familia o a mi nos hiciera falta..."
"El tiempo de espera en urgencias es tan alto, que ir al medico por cita es ligeramente mas lento que ir de normal a urgencias. La ultima vez que fui acabe peor que como estaba antes de llegar. A pesar de que fui a emergencias una reaccion alergica por un medicamento, tuve que esperar 6 horas y media, empeorando considerablemente en el proceso. Para luego tener que esperar otra hora para los resultados de las pruebas Y aun asi, despues de esperar por todo ese tiempo, tuve que esperar aun mas a que me atendiesen, ya que la doctora simplemente no estaba en la consulta cuando me llamaron. La unica razon por la cual le doy un valoracion de dos estrellas en vez de una, es por el mero hecho de que los demas servicios son medio decentes. Es casi mas recomendable ir a un hospital que este mas lejos que venir a este hospital de urgencias, ya que incluso con el tiempo de viaje adiccional, seguramente acabes estando menos tiempo en cola que si vinieses a este hospital por una urgencia. En conclusión, si vienes aqui alguna vez de urgencias, mas te vale prepararte fisica y mentalmente ya que probablemente salgas peor por la espera que cuando hayas llegado."
"Muy atenta la radióloga ,agradable la  atención al realizar los exámenes . Falta organización en la recepción ,se limitan a ciertas cosas y No ayudan cuando no s está en el sistema la persona ,eso hace que se pierda tiempo .felicitaciones. Ala radióloga y el chico de la entrada"
"pongo una estrella por que no se puede menos… llevo arrastrando un problema cutáneo desde diciembre del año pasado, consigo por fin cita con el dermatólogo y cuando voy el muchacho recién sacada la carrera no hace ni caso a lo que le explico sobre mi problema, sintomas,etc …le digo que si me expongo al sol me provoca problemas en la piel, dolores de cabeza y nauseas y su consejo es que no puede hacer nada si no me salen dichas manchas, que me exponga al sol y ya si eso que vuelva pero por urgencias por qué el no puede hacer nada… para colmo me receta un medicamento sin saber antes lo que me ocurre y sin un diagnóstico claro,uno de los posibles efectos de dicho medicamento son taquicardias y soy fumadora(cosa que no me pregunto en ningún momento ), añadiendo que en la sala de al lado había como 3 o 4 doctores con la televisión puesta pasando el rato….sinceramente de vergüenza"
"La sanidad pública nos trata como auténtica BASURA!!!!!!!!! Una vergüenza!!! Hospital con personal muy poco cualificado , y nada humano. Pagamos Seguridad Social para NADA!!!!!! Un hospital FATÍDICO Y MALO!!!"
"Sara,la asesora de lactancia, deberia dedicarse a ser asesora y no a otras funciones! Tengo conocimiento de que en invierno ayuda a las recientes mamás con algo tan frustante como la lactancia y a las que damos a luz en verano no puede porque esta haciendo otras funciones y todas,mas si eres primeriza como yo,necesitamos ayuda"
"Tanto yo como mi familia hemos sido pacientes de este hospital. Mi madre en concreto paciente de oncología, y me duele oír las malas críticas que se están produciendo sobre el hospital y sus profesionales. Desgraciadamente hemos necesitado el servicio de urgencias a lo largo de nuestra vida, y siempre ha sido estupendo. Este fin de semana otra vez hemos acudido a urgencias, y hemos visto que el tiempo de espera con respecto a otras ocasiones se ha triplicado. Pero antes de lanzar tantas críticas malas (que todo el mundo está en su derecho) deberíamos pensar en que la plantilla de profesionales ha sido reducida para llevarse a su personal a otro hospital (ya sabemos cuál) así como a otros centros para la vacunación, en lugar de reforzar plantilla. creo que deberíamos reflexionar, y no permitir este desmantelamiento de nuestra sanidad pública. Yo personalmente, apoyo a todo el personal, médicos, enfermeros/as, celadores.... Siempre nos han dado un trato exquisito, y son verdaderos profesionales en su trabajo. Yo, en contra de algún comentario que he leído por aquí, pienso que se merecen aplausos, y mucho más, y que yo personalmente no me llegará la vida para agradecerles su trabajo."
"En la especialidad de Reproducción y fertilidad, muy mala experiencia. Para ser un proceso duro, largo y complicado nunca se interesan de cómo estás. El proceso y las citas son estándar, eres un número, no te tratan como un caso individual. No te explican la medicación, te llaman por teléfono y te dicen que te pongas un tutorial en YouTube, penoso y falta de empatía. Y por último, falta de control durante el proceso. Si tienes oportunidad de elegir otro hospital, piénsatelo."
"Por favor, que modifiquen el personal que está en la primera planta para las citaciones. Es una pena que un hospital como éste, con buenos médicos, baje la calidad por las VIEJAS PEDORRAS  que están deseando jubilarse y sólo obstaculizan al enfermo, en vez de dar soluciones. Con la cantidad de personas que hay en España deseando desempeñar un puesto como éste, darían la calidad que el paciente necesita."
"Este hospital es una vergüenza. Pésima atención a nivel profesional y humano. Tardan meses en llamarte para citas y/o no te llaman nunca. Siempre que vas te toca cola porque no tienen suficiente personal. Y si vas por urgencias preparate para estar 4 horas fijo. Un desastre."
"Hoy he estado para hacer una analítica a mi hija. Hora y media de espera, un caos organizativo, la máquina de dar citas para el mostrador rota. Hemos visto como una de las que atendía el mostrador colaba a una amiga y a su acompañante. Una experiencia horrible. Penosa la organización."
"Terrible hoy tenía analítica a las 9 y 10 he llegado y había hordas de gente esperando, con la máquina colapsada y sin saber su turno un caos total ...recién en el mostrados me dicen que se tiene que estar en ayunas ..nadie llamo nunca ni me explicaron como sería el proceso y que llevar ni como ir ni siquiera el medico..soy joven pero a personas mayores esto se les complica aún más ..y para completar me dicen que no me pueden ayudar que tengo que regresar al siguiente día o me tiran toda la analítica llevada a la basura y comenzar el proceso desde 0 por k ese no es su problema si no el mio . Trabajo y estar pidiendo permiso cada 5 minutos no se puede encima pedían que regresara a las 13 horas del día y ni baja y alta me querían dar .👎"
"Tengo que valorar al personal (maternidad  y pediatría) El embarazo me lo han llevado un poco regular la ginecóloga(S)que me las han cambiando después de unos meses, pero el parto y la atención después ha sido impecable!A mi hijo le han tratado super bien, nacio prematuro pero bien.La atención  todos los dias que han tenido con el y conmigo es inmejorable!! Les tengo que agradecer muchísimo el trato! Nada tiene que ver el trato con las otras especialidades que ahi ya no hay palabras para describir la dejadez y la poca atención !"
"Servicio lamentable, nos llaman para darnos cita por teléfono y nos la dicen equivocada y tras hablar con el personal, nos la programan al final del turno. Cuando volvemos al final del turno, nos atiende una obstetra que no hace mas que quejarse de que por nuestro error ya tenía que estar fuera, que ella tiene cosas que hacer y nos hace la consulta de muy malas maneras y de manera nada profesional, sus dos compañeras de consulta, no sabían donde meterse…era la cita para la primera ecografía y nos estropearon el momento totalmente, por educación no la dije nada, pero no me faltaron ganas, hay que ser más profesional y mucho más humilde. Desde luego, una vergüenza"
"Fue de urgencias, y esta pesimamente señalizado para acceder a la zona de urgencias una vez uno esta dentro del hospital. El hospital sin nadie a quien poder preguntar. Me encontré con otra persona en la misma situación, perdidos por los pasillos del hospital sin encontrar donde teníamos que ir. Preguntamos a una enfermera y al parecer es algo habitual. Para evitar la misma situación al salir, pregunte a una enfermerá para regresar al parking, y me informó que lo más facil, era POR FUERA DEL HOSPITAL y entrando por el acceso al parking para coches! Imagínense si te recomiendan salir con un bebe a las 4.00am por fuera del hospital.... porque por dentro es mas complejo.... La atención de la pediatra de guardia, pésimo.... con las notas de universidad haciendo consulta y me remitió al medico para el día siguiente."
"Peor hospital y malas  profesionales , Di a luz a mi bebe hace dos días en este hospital y ninguna enfermera me ayudo primer baño de mi bebé. Dicen eso no son su trabajo. me genera mucho miedo tener que volver a este hospital. No tenemos familia en España yo esperaba un poco ayuda parte de estas enfermeras pero mucha pena. Mi marido y yo ya llevamos trabajando 10 años, y ayudábamos a mucha gente hasta hoy . Me siento muy sola en España en esta vez ."
"Las instalaciones, la burocracia y el tiempo de espera en urgencias o para pruebas son detalles que se pueden mejorar. El trato de los profesionales que trabajan en el hospital es, en general, excepcional. A pesar del estado de la sanidad actual cuando hay una urgencia de verdad son las personas que trabajan en el hospital los que demuestran lo que es la sanidad pública. GRACIAS A TODOS!"
"Siempre que hemos tenido que ir con el peque nos han atendido muy bien. En algunas ocasiones hemos tenido que esperar más pero es lo normal, depende de la cantidad de pacientes y de la gravedad de estos. Las consultas con los especialistas y las intervenciones quirúrgicas a las que hemos tenido que acudir han sido muy satisfactoria. Han demostrado una gran profesionalidad."
"Me mandan fos cartas programandome citas sin consiltar disponibilidad y pone que en caso de cambio llame a un telefono que no lo han cogido en 1 mes. Para saber el horario de atención hay que ir allí y nunca es buena hora. Cuando haces la cola en un mostrador te dicen que ahí no era, que pueden ver las citas pero no cambiarlas. Que hay que ir al otro donde hay otra cola de horas."
"Estoy esperando a la consulta de neurologia, que tenía hoy a las 15:25. Deberia haber acabado ya, pero no, resulta que en un hospital público también hay ""preferentes"", esto es , llegan sin número ni leches, a lo único que esperan es a que venga la enfermera ""conocida o amiga"" y les cuele por el morro. Falta de respeto total. Consulta 34, por cierto. Media hora más tarde de mi cita, y aquí seguimos a que salgan los ""preferentes"". Las 16:05, y aquí seguimos. Cuando acabemos aqui, tocará esperar otro tanto para poner una reclamacion  en atencion al paciente. Olé,  Olé y Olé"
"El servicio de alergología bastante lamentable. Me tuve que ir a una privada para que me descubrieran lo que tenía y me pusieran tratamiento. Ahí su solución fue, no comas fruta y verdura y listo. Adiós. Te largan a la mínima y listas de espera de meses. Tú aportando con tus impuestos para tener una sanidad decente y los de fuera haciendo turismo sanitario. Poco nos pasa para lo pringados que somos. Buenismo de bolsillo ajeno."
"Me derivan un lunes del centro de salud a urgencias por una posible apendicitis. Me hacen análisis y todo bien,me mandan para casa, pero no me dicen el por qué de los dolores. Me dicen que vuelva si sigo así. Vuelvo 4 días más tarde (los dolores no se han ido) y estoy en urgencias esperando durante 3h... No ayuda que en la sala de espera de urgencias la gente hable como si estuviera en un bar. No se puede oir si te llaman por megafonía o no. Por favor, que la gente no se traiga a familias de 12 personas a pasar la tarde."
"Llevo esperando 7 mese para una cita de traumatología, me llaman dos días antes a decir que no vaya a , que no podrán atenderme, no me.dan otra solución , simplemente me anulan la.cita . Tendré que esperar un año ?? O cuánto tiempo más ?? Mientras tanto tengo la mano fatal sin poder trabajar al 100%"
"No hay hidrogel ni en baños, ni en pasillos ni en habitaciones de pacientes. Qué vergüenza!! El paciente ingresado o está acompañado o está perdido!!! Entiendo que el personal sanitario está agotado y muy tocado pero hay pacientes que los necesitan. El que no pueda desempeñar su trabajo con eficacia y empatía que se baje del carro."
"Se trata de un edificio moderno en el que las diferentes áreas del hospital están claramente diferenciadas por pasillos con letreros. Recomiendo al equipo de alergología del hospital, porque saben tratar y superar alergias mucho mejor que en el Hospital La Paz. No que no me gusta es el sistema de pedir citas. Nunca puedes solicitar una cita para dentro de 1 año o en vacaciones porque siempre están cerradas las listas y uno tiene que estar llamando más tarde (y siempre está ocupado) para preguntar si las han abierto. Habiendo tanto personal administrativo, todo debería estar más organizado y tendrían que prever todo tipo de situaciones."
"Vergonzoso!! Ir el sábado a urgencias dejar el coche en el parking público que hay, que media hora es gratis y las otras 6 horas quién las pagaa?? Casi 12€,, de vergüenza!! todo el parking vacío y tener que pagar esas cantidades,, es un abuso. Tan difícil es tener las barreras abiertas cuando solo hay 4 coches aparcados??"
"Yo entiendo que tenemos que esperar pero yo avido días q e ido a urgencias y no me a dado tiempo ni a sentarme casi como va por orden de llegada con el papelito ese donde si que tuve que esperar fue dentro de la sala de espera pero bueno yo no puedo hacer nada si no atienden rápido será porque no pueden están atendiendo personas o desayunando que también tienen derecho o en el baño yo que se yo cuando voy para que me atiendan a mi voy tranquila si no es algo muy muy muy urgente pero si voy con alguien de mi familia ya me pongo nerviosa"
"El servicio de urgencias es completamente vergonzoso, acudo por caída con dolor de pie e hinchado. Tardan 4 horas en atenderme, me hacen radiografía y la traumatóloga indica que “se ve una línea en la radiografía pero que no es clara por la postura del pie” mes y medio después sigo con dolores e hinchazón me pago pruebas privadas, resultado, fractura en la cabeza del peroné y esguince. No se que clase de inútiles hay en ese hospital. Desde luego el paciente queda totalmente desprotegido. ¿A quién se le reclama los daños que me van a quedar?"
"Mi madre está ingresada y me ha llamado por teléfono diciendome con voz apagada que apenas puede respirar, ella está débil y no llega al botón rojo para llamar a los enfermeros, llevo 1h llamando al teléfono del hospital, he llamado al 112, al 061 y nada, no hay forma de contactar con el hospital. Literalmente mi madre de podría estar muriendo y no hay manera de hacérselo saber. El peor hospital que he conocido."
"Pongo una estrella porque ninguna es imposible, han llevado a mi marido de urgencias hace 9h, solo le han hecho un TAC y analisis de sangre, y a estas horas aun no han emitido informe, no dicen nada, no dan información de ningún tipo, y lo tienen solo en una sala sin que nadie le diga nada. Es inhumano y lamentable, a mi me echaron a la calle como si nada."
"Otro abuso por parte de uno de los empleados del metro en San Sebastian de los Reyes que me acusa de no haber pagado el billete volviendo de Madrid con mi hija y una amiga de mi hija. Cuando inspecciona el billete y se da cuenta de que esta pagado, en lugar de pedir disculpas se enfada porque le digo que tenia prisa. Me dice que me va a denunciar porque cuando le di la tarjeta para que comprobará el billete, le golpeé en la mano con ella. Esto después de que a la ida en la misma estación tuve que perder 15 minutos para recargar la targeta porque una máquina no funcionaba y la otra solo aceptaba efectivo. Increíble actitud de un empleado publico. Un poco de educación es importante y no cuesta nada."
"En la visita de urgencias de las 12:30 avisan del inminente alta del paciente. Se solicita en cuanto lo confirmen avisen por teléfono para iniciar trámites de traslado. Al final hasta la siguiente visita no dan ningún aviso siendo dado de alta en la visita de las 19:00 Se solicita ambulancia para el paciente de alzheimer encamado y hasta después de las 00:00 no es recogido a pesar de haber ambulancias que tras traer pacientes permanecen en espera hasta 30 minutos después de haber limpiado ambulancia y camilla. Algo falla en el sistema de ambulancia o en la coordinación"
"Lejos de desacreditar al personal que trabaja en este hospital, se nota que cada vez cuentan con menos medios por los recortes de la Comunidad de Madrid. El pasado 26 de diciembre, yo y otras 20 personas interpusimos una reclamación en el servicio de Urgencias porque durante dos horas, no hubo ningún médico que nos atendiera. Estaba embarazada de seis meses e iba derivada por mi centro de salud por un episodio alérgico por todo el cuerpo. Estuve ocho horas en Urgencias hasta que me atendieron, y mi marido tuvo que esperar todo ese tiempo fuera porque no le dejaron entrar. Tras quejarnos todos los que estábamos allí y conseguir que bajara una responsable, conseguimos que nos pusieran un médico para atendernos. Negaron en todo momento que fuera por los recortes, pero decían que todos sus recursos estaban centrados en otros pacientes más urgentes. Yo nunca estuve allí por gusto. Fuí derivada por mi centro de salud, que por cierto también estaba bajo mínimos en navidades. El trato fue nefasto y en el escrito de la Comunidad de Madrid me responden que hay ciertas urgencias que deben tratar los centros de salud. Señores responsables de la sanidad pública. Si mi centro de salud está bajo mínimos en navidades y me remiten al Hospital y allí, el trato es aún peor. ¿A dónde acudo? ¿No será que en época de festividades, no reponen al personal sanitario para ahorrar costes? Eso sí, a costa del ciudadano."
"Me derivaron del ambulatorio con electro ya hecho por posibles "" avisos de angina de pecho ""...llevo más de seis horas y todavía no me ha llamado el médico para el resultado. Nada más llegar te toma la tensión un enfermero, luego te tiras más de seis horas en una sala de espera."
"Vas  a urgencias con una persona de ochenta y seis años con deterioro físico y mental te tienen desde la una hasta las cinco y media de la tarde sin coner acabas comprando un sándwich de maquina y menos mal  lo avisas a atención al paciente y de nada sirve y lo peor que en un carrefour Sfera o corte inglés casi te obligan a pasar por caja antes que nadie  que falta de empatía y compasión hacia nuestros mayores que Dios les perdone"
"El pasado 19 de enero la especialista de aparato digestivo me pide una prueba diagnóstica, gastroscopia con sedación, y me dice que me enviarán la notificación de la cita a casa. Mi indignación es mayúscula cuando recibo dicha notificación en la que me dicen que fijan la fecha de la prueba para el 23 DE MAYO DE 2022, CASI UN AÑO Y MEDIO DESPUÉS. Una absoluta vergüenza."
"Esta tarde han operado a mi madre de cataratas y la han tratado como un animal. Mi madre tiene 75 años y es minusvalida y solo le ha faltado pegarla. En este hospital son unas malas bestias"
"Una pena que el dinero público se gaste en hospitales como este. La parte médica parece funcionar bien, pero la parte administrativa es un caos. Te confunden todo lo que pueden. Atención al paciente parece un filtro para evitar reclamaciones; no informan, sino que intentan convencerte de que desistas. En la LEQ más de lo mismo; hay dos personas y cada una dice una cosa, no les Importa contradecirse. A ver si la Consejería de Salud toma medidas y reconduce esta situación. Nuestro dinero ha de administrarse bien y Acciona no lo está haciendo bien en este hospital"
"Hay mas salas de espera que consultorios. El trabajo esta muy mal organizado. Hay un solo celador en urgencias que hace el trabajo de 10 personas. para llevar a mi abuela de la sala de espera a la sala donde tenia que hacerse la prueba el personal de urgencias le interrumpió en 12 ocasiones, no exagero."
"Mi pareja tenía una cita el pasado día 19 del presente mes para realizarla una ecografía pues desde hacía algún tiempo que se quejaba de un dolor agudo en uno de los aductores. la prueba fue pedida por nuestro medico de familia, pues en unas radiografias hechas con anterioridad, aparecieron unas manchas que según el radiologo podrían corresponder con unos clips quirúrgicos a la altura del apendice, y otra mancha a la altura de las trompas de falopio, que según el mismo especialista podría ser una ligadura de trompas. mi pareja si que esta operada de apendicitis pero no está intervenida para ligadura de trompas. el caso es que fuimos el dia de la cita, y al entregar el volante a la enfermera tambien le dimos grapada junto al volante una hoja que hoy por hoy nos entregan en el médico con todo tu historial clínico, ordenado por fechas. pues bien a la hora de realizarle la prueba nuestra sorpresa fue que la señorita que le estaba realizando dicha ecografía, la dijo a mi pareja que estaba todo bien y que no entendía cómo la habían mandado una ecografia para relacionar esta con un cuadro de insomnio. mi pareja contestó que ella había ido por unas manchas que la vieron en una radiografía  por la zona del utero, ademas tiene usted ahí el informe clínico, la dijo. a lo que la enfermera o doctora o lo que sea que esté realizando la prueba la contestó que esas manchas no se ven en una ecografía, que de todas maneras a veces los clichés de las radiografías podían tener aberraciones y pudieran ser manchas de dicho cliché, además, continua la chica de la ecografía, a veces tambien confunden las radiografias y lo mismo no son ni tuyas. ¿ !!! COOOMOOOO!!!! ?. Esto paso el dia 19 de enero a las 16:45 mas o menos. Después quisimos ir a atención al paciente pero estaba cerrado,¿ por las tardes no hay pacientes o que? igual la poco profesional de la chica del aparato tuviese razón, que eso no se veía en una ecografía, y que era necesaria otro tipo de prueba, tambien entiendo que los recortes de sanidad afectan a todo el personal, incluyendo a la atención al paciente, pero no creo que cojan a personal de preescolar para saber cómo tratar a un paciente que además lleva dos meses esperando a realizarse una sencilla prueba. un saludo y espero que solucionen pronto el tema del personal y tengan a alguien competente en lugar de niñatas que se creen muy importantes por tener una carrera, que yo tambien la tengo y no trato así a nadie,"
"Fui de urgencias en plena huelga y me atendieron fenomenal, con poquísima espera, con profesionalidad y amabilidad. Gracias 😊…"
"Se nota que con los recortes vamos de mal en peor, tube un hijo hace ya 5 años en este hospital hay que decir que todo muy bien el trato y la profesionalidad se notaba pero hoy mismo que tenia cita con obstétrico para mi segundo embarazo tengo que decir el medico fenomenal super profesional y agradable pero la enfermera una sinvergüenza, no tiene respeto hacia a nadie ni al profesional que tenia al lado de hecho la hizo callar el propio doctor. me parece un trato de lo mas bajo, se cree que por ser de fuera tiene derecho a tratar de mala manera a las personas. señora como la dije personlmente y sera una queja por escrito, se equivoco mucho llevo muchos años viviendo aqui y pagando mis inpuestos como usted en este pais y ese trato no nos lo merecemos ya que su sueldo lo pagamos los ciudadanos"
"Lleve a urgencias a mi marido con dolor en el pecho lo ingresaron, a las 4 horas le digo  a la srta. atención al paciente que si le ha visto un cardiologo me dice que no hay de urgencias, le pido que le lleven de urgencias en una ambulancia al HOSPITAL LA PAZ, se niega. El resultado le llevaron a Hosp. la Paz a la semana a ponerle 3 esten, y ha perdido medio corazón."
"Esto va de mal en peor. Se supone que cuando elijes una carrera es porque te qusta. Es realmente triste ver como trabajan supuestos medicos. Puedo entender que hay de toda clase de personas que viene a visitar al medico. Algunos por gusto,por pesados y otros por necesidad. Pero es necesario tratar a todos igual de mal? Yo ni nadie tiene la culpa que el otro no te cae bien o estás cansado o si tienes problema personales. Todos los tenemos. Hay que tener paciencia y saber escuchar y explicar. Y no hace falta ser borde y despachar como si fuéramos animales. Yo si supiera todo desde luego no perdería mi tiempo visitando medicos. Espero que la situación mejore y de que los señores médicos se den cuenta de mal que hacen su trabajo. Menos mal que no tengo nada grave,po porq si dependiera de ellos....."
"El personal sanitario muy profesional y muy majo, la atención muy buena aun con la falta de medios que tienen que se queda corta con la cantidad de pacientes que reciben diariamente más los que van sin cita, llamadas etc... El personal sanitario no tiene la culpa de la falta de medios y los recortes que sufre la sanidad madrileña por parte del gobierno regional del pp y Ayuso al frente"
"Me han operado de vesícula. La atención y el trato han sido inmejorables. Desde que entré en preoperatorio hasta el momento que me han dado el alta. No tengo ningún tipo de queja más bien al contrario. Muchas gracias a tod@s los profesionales que me han atendido. 🥰🥰🥰"
"Mucha infraestructura y un módulo completamente cerrado desde su inauguración.  Penosa gestión administrativa y con muy pocas ganas de trabajar. Para conseguir un justificante médico he tenido que acudir a 3 sitios diferentes. La señorita rubia de media melena de la recepción bien podría irse al paro, seguramente hay personas con más ganas de trabajar que ella. Este hospital se define en 2 palabras: ambulatorio grande."
"Pésima atención, todas las máquinas para sacar cita están rotas. El personal muy antipático, probablemente harto de que les pregunten, no siquiera responden a las preguntas. Muy mal organizado y diseñado, parece un hospital del tercer mundo"
"Horrible experiencia con Urgencias. Vine a una revisión gastrointestinal y tardaron 4h en asignarme un doctor. Luego me hicieron pasar la noche en un cuarto con 3 personas delirando toda la noche, pasando frío y sin pegar ojo. No pienso volver allí en mi vida..."
"Hola, Llevé a mi hija al hospital porque tenia cita el 11 de febrero en Rehabilitación. Le atendió el Dr. Javier López, consulta 5. Yo tengo tres niñas dos de ellas tienen retraso madurativo del lenguaje y motricidad. En esta ocasión mi hija mayor de 7 años tenía consulta porque le duelen mucho los pies cuando camina. El doctor López haciendo su informe me preguntó cuando mi hija había gateado y cuando caminó. Yo le contesté que no lo recordaba y en dos ocasiones me dijo ""en serio que no lo recuerda"" le volví a contestar que no  y luego añadió ""¿ si yo me sentía bien no sabiéndolo?"" porque "" el también tiene niños pequeños"". Este doctor por sus ""brillantes"" comentarios es conocido en el hospital porque es un ""doctor peculiar"" y además es ""reincidente"", por otro comentario de otro empleado del hospital dice que ese doctor ""no tiene trato"". Para poner una reclamación tienes que irte a Atención al paciente y esperar el correspondiente turno (siempre para lleno y atienden dos personas) osea que tienes que esperar una media de 1 hora o más para poner una reclamación. Nadie tiene porque aguantar las ""peculiaridades"" de nadie, ni poner en duda mi tarea de madre. Además uno va al hospital para que te traten con respeto (los doctores son los primeros que te exigen en que no puedes insultarlos ni agredirlos pero y ¿ellos?) y te diagnostiquen y te ayuden a curarte o que te hagan tu vida más llevadera no para escuchar como te juzgan por una tontería haciendo un comentario fuera de lugar. Creo que este Dr. Javier López ha visto demasiado la serie ""House"". Pienso que mejor deje sus ""peculiaridades"" en su casa porque el hospital es su centro de trabajo y entre todos le pagamos su sueldo."
"Los grupos   de de urgencias enfermeras celadores y la administración dejan mucho que desear ,por qué no trabajan a posta ,,la única la  doctora los demás mal educados ,y sin ganas de trabajar"
"Contactar por teléfono es más difícil que encontrar agua en el desierto. No tiene página web, por lo cual tampoco se puede contactar por esa vía. Se nota que tratan de ganar dinero reduciendo gastos. Claro está gestionado por empresa privada!."
"Nefasto. 2 horas con la cita en mano esperando que me llamen para que cuando pregunte que pasa salga una enfermera echando espumas por la boca acusando me de que no estaba ahí. Me he largado sin que me atiendan."
"Última visita a traumatólogo  el 18 de noviembre del 2019 por una caída y escayola. En el informe pone revisión en 4 semanas y a fecha de hoy Febrero de 2020 todavía no hemos recibido fecha. Reclamación Enel hospital y toda sin respuesta"
"Sevicio lamentable, 5 horas de espera para que me digan tomate paracetamol!!! Personal LAMENTABLE, solo se dedican a tomar cafés y bromear con los compañeros mientras tu te estés muriendo de dolor!"
"Horrible, el servicio de urgencias, atención al paciente de urgencias, la poca empatía con el paciente y su familia, información nula y de la doctora Noemí montero Torres ni hablar, mucho q aprender te queda , seguro q cuando vaya tu madre actúas de otra manera, y luego aplausos para los sanitarios??? Pues para estos en concreto de este hospital nada, haber si aprendemos a tener un poco de humanidad no basta solo con la carrera"
"es una vergüenza, menuda gestión más nefasta. en nuestro caso, citaron  a varias personas a las 10:30 y claro, normal que haya retrasos y los médicos de los nervios, porque llevan un retraso de aquí te espero.  y esperando con un niño. no hay derecho."
